Participant ID: 134521,Date: 10-14-2019,Time: 10_3
ComputerClock_Timestamp,Video_Index,Target_Name,TargetX,TargetY,TargetXRadius,TargetYRadius
1571061956455.9681,6,person_25,395,575,87,247
1571061956527.9727,6,person_25,397,580,137,365
1571061956598.9766,6,person_25,400,585,187,482
1571061956669.9808,6,person_25,402,590,237,598
1571061956741.9848,6,person_25,385,590,225,601
1571061956812.989,6,person_25,372,585,211,590
1571061956884.993,6,person_25,372,585,215,583
1571061956955.997,6,person_25,305,477,155,460
1571061957028.001,6,person_25,320,482,146,435
1571061957099.0052,6,person_25,340,487,137,408
1571061957170.0091,6,person_25,355,492,128,383
1571061957242.0132,6,person_25,375,500,120,358
1571061957313.0174,6,person_25,392,505,112,333
1571061957385.0214,6,person_25,410,512,102,307
1571061957456.0256,6,person_25,427,517,95,282
1571061957528.0297,6,person_25,445,525,86,257
1571061957599.0336,6,person_25,462,530,77,232
1571061957670.0377,6,person_25,480,535,68,206
1571061957742.0418,6,person_25,497,540,60,181
1571061957813.046,6,person_25,515,547,51,156
1571061957885.05,6,person_25,532,552,43,131
1571061957956.054,6,person_25,550,560,33,105
1571061958027.0581,6,person_25,567,565,26,80
1571061958099.0622,6,person_25,587,572,17,55
1571061958170.0664,6,person_25,595,577,17,55
1571061958242.0704,6,person_25,597,575,17,56
1571061958313.0746,6,person_25,595,570,17,55
1571061958385.0787,6,person_25,597,565,17,55
1571061958456.0826,6,person_25,605,560,17,61
1571061958527.0867,6,person_25,605,565,17,58
1571061958599.091,6,person_25,602,567,18,60
1571061958670.0952,6,person_25,602,565,18,60
1571061958742.0993,6,person_25,602,567,17,58
1571061958813.1032,6,person_25,600,575,18,58
1571061958885.1073,6,person_25,595,577,20,58
1571061958956.1114,6,person_25,582,572,20,60
1571061959027.1156,6,person_25,575,577,21,62
1571061959099.1197,6,person_25,575,577,21,62
1571061959170.1236,6,person_25,572,580,20,60
1571061959242.1277,6,person_25,570,580,30,81
1571061959313.1318,6,person_25,570,582,40,103
1571061959385.136,6,person_25,567,585,51,125
1571061959456.1398,6,person_25,567,587,61,146
1571061959527.144,6,person_25,555,582,57,145
1571061959599.148,6,person_25,527,585,61,152
1571061959670.1522,6,person_25,507,577,57,158
1571061959742.1563,6,person_25,462,590,66,162
1571061959813.1604,6,person_25,442,590,71,163
1571061959885.1645,6,person_25,417,590,66,172
1571061959956.1684,6,person_25,380,600,71,178
1571061960027.1726,6,person_25,362,592,58,187
1571061960099.1766,6,person_25,322,587,58,183
1571061960170.1808,6,person_25,280,590,61,196
1571061960242.1849,6,person_25,235,607,73,206
1571061960313.189,6,person_25,220,602,61,205
1571061960385.193,6,person_25,225,592,50,162
1571061960456.197,6,person_25,227,582,38,120
1571061960527.2012,6,person_25,235,572,27,77
1571061960599.2055,6,person_25,210,577,26,72
1571061960670.2092,6,person_25,197,560,26,80
1571061960742.2135,6,person_25,185,550,25,87
1571061960813.2176,6,person_25,202,547,26,88
1571061960884.2218,6,person_25,222,547,28,91
1571061960956.2259,6,person_25,200,552,33,91
1571061961027.2298,6,person_25,195,547,31,95
1571061961099.2339,6,person_50,1095,612,88,303
1571061961170.238,6,person_50,1090,612,82,297
1571061961242.242,6,person_50,1087,612,86,301
1571061961313.2463,6,person_50,1085,605,92,297
1571061961384.2502,6,person_50,1085,600,92,298
1571061961456.2542,6,person_50,1065,605,82,300
1571061961527.2584,6,person_50,1050,602,86,306
1571061961599.2625,6,person_50,1035,615,87,298
1571061961670.2666,6,person_50,1017,622,92,306
1571061961742.2707,6,person_50,992,645,83,305
1571061961813.2749,6,person_50,995,612,86,301
1571061961884.2788,6,person_50,975,587,86,291
1571061961956.2829,6,person_50,967,600,90,300
1571061962027.287,6,person_50,952,597,93,300
1571061962099.291,6,person_50,940,602,87,305
1571061962170.2952,6,person_50,920,615,92,302
1571061962242.2993,6,person_50,885,617,91,306
1571061962313.3032,6,person_50,877,625,93,300
1571061962384.3074,6,person_50,855,610,87,292
1571061962456.3115,6,person_50,852,610,86,291
1571061962527.3156,6,person_50,847,615,91,298
1571061962599.3197,6,person_50,870,620,110,311
1571061962670.3236,6,person_50,882,627,115,316
1571061962742.3277,6,person_50,890,632,100,316
1571061962813.332,6,person_50,890,630,88,313
1571061962884.3362,6,person_50,910,627,108,315
1571061962956.3403,6,person_50,912,620,86,303
1571061963027.3442,6,person_50,935,617,85,311
1571061963099.3483,6,person_50,940,632,86,310
1571061963170.3525,6,person_50,950,635,88,306
1571061963241.3564,6,person_50,955,632,87,312
1571061963313.3607,6,person_50,952,630,86,307
1571061963384.3646,6,person_50,955,610,87,302
1571061963456.3687,6,person_50,947,612,87,307
1571061963527.3728,6,person_50,935,615,87,312
1571061963599.377,6,person_50,930,615,86,311
1571061963670.381,6,person_50,922,627,85,316
1571061963741.385,6,person_50,930,632,86,317
1571061963813.3893,6,person_50,930,625,81,311
1571061963884.3932,6,person_50,940,615,87,296
1571061963956.3973,6,person_50,955,610,87,296
1571061964027.4014,6,person_50,970,615,85,302
1571061964099.4055,6,person_50,980,612,83,302
1571061964170.4094,6,person_50,985,612,86,303
1571061964241.4136,6,person_50,1002,627,92,302
1571061964313.4177,6,person_50,1002,630,88,302
1571061964384.4218,6,person_50,1015,622,85,301
1571061964456.426,6,person_50,1027,607,90,301
1571061964527.4298,6,person_50,1037,620,82,295
1571061964599.434,6,person_50,1050,615,91,297
1571061964670.438,6,person_50,1065,617,86,300
1571061964741.4422,6,person_50,1077,627,86,305
1571061964813.4463,6,person_50,1090,617,88,311
1571061964884.4502,6,person_50,1100,627,90,308
1571061964956.4545,6,person_50,1102,617,91,298
1571061965027.4587,6,person_50,1107,617,90,297
1571061965099.4627,6,person_50,1115,615,92,300
1571061965170.467,6,person_50,1110,620,93,301
1571061965241.4708,6,person_50,1115,620,91,308
1571061965313.4751,6,person_50,1122,620,93,312
1571061965384.479,6,person_50,1122,617,92,311
1571061965456.4831,6,person_50,1110,602,88,307
1571061965527.4873,6,person_50,1105,612,92,303
1571061965598.4914,6,person_50,1105,612,88,312
1571061965670.4955,6,person_50,1100,607,91,315
1571061965741.4994,6,person_50,1095,625,100,316
1571061965813.5035,6,person_50,1097,632,100,320
1571061965884.5077,6,person_50,1120,637,93,321
1571061965956.5117,6,person_50,1122,627,95,323
1571061966027.516,6,person_50,1115,617,90,307
1571061966098.5198,6,person_50,1112,622,92,316
1571061966170.524,6,person_50,1120,615,90,321
1571061966241.528,6,person_50,1127,617,92,330
1571061966313.532,6,person_50,1130,640,92,328
1571061966384.5363,6,person_50,1135,637,92,317
1571061966456.5403,6,person_50,1140,637,92,331
1571061966527.5443,6,person_50,1145,617,95,311
1571061966598.5484,6,person_50,1142,617,93,315
1571061966670.5525,6,person_50,1145,627,98,322
1571061966741.5564,6,person_50,1142,625,98,323
1571061966813.5607,6,person_50,1142,630,98,331
1571061966884.5646,6,person_50,1137,637,93,330
1571061966956.5687,6,person_50,1145,652,97,338
1571061967027.573,6,person_50,1147,642,101,330
1571061967098.5773,6,person_50,1165,625,102,325
1571061967170.5813,6,person_50,1170,622,112,346
1571061967241.5853,6,person_50,1162,635,112,337
1571061967313.5896,6,person_50,1165,635,115,337
1571061967384.5935,6,person_50,1160,642,111,347
1571061967456.5976,6,person_50,1162,640,113,348
1571061967527.6017,6,person_50,1157,635,112,346
1571061967598.6059,6,person_50,1165,625,120,341
1571061967670.61,6,person_50,1160,620,116,343
1571061967741.6139,6,person_50,1157,627,118,347
1571061967813.618,6,person_50,1137,622,93,341
1571061967884.622,6,person_50,1132,645,92,338
1571061967955.626,6,person_50,1142,645,90,337
1571061968027.63,6,person_50,1152,640,95,345
1571061968098.6342,6,person_50,1157,612,96,331
1571061968170.6383,6,person_50,1162,617,110,350
1571061968241.6425,6,person_50,1177,610,97,342
1571061968313.6466,6,person_50,1200,630,101,347
1571061968384.6505,6,person_50,1205,625,103,346
1571061968455.6546,6,person_50,1202,632,106,351
1571061968527.6587,6,person_50,1202,645,96,353
1571061968598.6629,6,person_50,1215,620,97,343
1571061968670.667,6,person_50,1222,617,100,342
1571061968741.6708,6,person_50,1225,637,97,340
1571061968813.6752,6,person_50,1235,632,105,342
1571061968884.679,6,person_50,1237,635,115,355
1571061968955.6832,6,person_50,1265,635,117,360
1571061969027.6873,6,person_50,1262,630,111,358
1571061969098.6917,6,person_50,1262,625,113,350
1571061969170.6958,6,person_50,1270,620,111,338
1571061969241.6997,6,person_50,1292,617,105,347
1571061969313.7038,6,person_50,1297,627,102,343
1571061969384.708,6,person_50,1287,642,106,356
1571061969455.712,6,person_50,1285,640,115,352
1571061969527.7162,6,person_50,1277,650,112,363
1571061969598.72,6,person_50,1270,622,103,352
1571061969670.7242,6,person_50,1255,622,106,346
1571061969741.7283,6,person_50,1252,627,111,352
1571061969813.7324,6,person_50,1260,625,117,358
1571061969884.7365,6,person_50,1257,632,117,363
1571061969955.7405,6,person_50,1262,645,118,361
1571061970027.7445,6,person_50,1265,645,111,385
1571061970098.7487,6,person_50,1272,645,118,380
1571061970170.7528,6,person_50,1280,605,120,342
1571061970241.7567,6,person_50,1310,622,130,368
1571061970313.761,6,person_50,1305,630,122,366
1571061970384.765,6,person_50,1325,635,123,377
1571061970455.769,6,person_50,1332,640,125,376
1571061970527.7731,6,person_50,1332,650,125,383
1571061970598.7773,6,person_50,1337,647,141,378
1571061970670.7814,6,person_50,1310,625,117,372
1571061970741.7853,6,person_50,1305,625,120,370
1571061970812.7894,6,person_50,1330,630,138,378
1571061970884.7935,6,person_50,1327,637,141,382
1571061970955.7977,6,person_50,1280,647,111,383
1571061971027.8018,6,person_50,1277,642,110,383
1571061971098.806,6,person_50,1290,650,131,388
1571061971170.8102,6,person_50,1292,650,141,388
1571061971241.814,6,person_50,1270,630,135,378
1571061971312.8183,6,person_50,1255,632,120,392
1571061971384.8224,6,person_50,1252,632,125,390
1571061971455.8263,6,person_50,1240,635,127,386
1571061971527.8306,6,person_50,1217,642,113,386
1571061971598.8345,6,person_50,1212,652,112,385
1571061971670.8386,6,person_50,1177,647,110,378
1571061971741.8427,6,person_50,1165,627,115,376
1571061971812.8467,6,person_50,1172,632,115,380
1571061971884.8507,6,person_50,1167,640,116,387
1571061971955.855,6,person_50,1165,637,121,400
1571061972027.859,6,person_50,1157,637,118,400
1571061972098.8631,6,person_50,1147,650,116,401
1571061972170.8672,6,person_50,1147,655,118,410
1571061972241.871,6,person_50,1152,640,123,406
1571061972312.8753,6,person_50,1155,630,130,402
1571061972384.8794,6,person_50,1155,630,123,397
1571061972455.8835,6,person_50,1150,635,128,406
1571061972527.8876,6,person_50,1147,650,128,403
1571061972598.8917,6,person_50,1147,637,126,392
1571061972670.8958,6,person_50,1127,647,118,407
1571061972741.8997,6,person_50,1122,632,117,403
1571061972812.904,6,person_50,1115,630,116,417
1571061972884.908,6,person_50,1115,632,115,418
1571061972955.912,6,person_50,1112,650,111,420
1571061973027.9162,6,person_50,1115,645,115,428
1571061973098.92,6,person_50,1110,657,111,430
1571061973169.9243,6,person_50,1107,647,110,423
1571061973241.9283,6,person_50,1115,622,117,416
1571061973312.9325,6,person_50,1107,635,113,415
1571061973384.9368,6,person_50,1112,627,118,420
1571061973455.9407,6,person_50,1110,645,121,420
1571061973527.9448,6,person_50,1110,645,118,426
1571061973598.949,6,person_50,1107,657,117,430
1571061973669.953,6,person_50,1105,647,117,430
1571061973741.9572,6,person_50,1107,615,115,410
1571061973812.961,6,person_50,1102,630,117,422
1571061973884.9652,6,person_50,1110,647,122,435
1571061973955.9693,6,person_50,1107,647,125,435
1571061974027.9734,6,person_50,1107,655,128,440
1571061974098.9776,6,person_50,1107,675,127,453
1571061974169.9815,6,person_50,1105,660,127,443
1571061974241.9856,6,person_50,1110,635,127,423
1571061974312.9897,6,person_50,1105,642,122,437
1571061974384.9938,6,person_50,1097,635,123,425
1571061974455.998,6,person_50,1105,660,128,441
1571061974528.002,6,person_50,1115,665,118,450
1571061974599.0062,6,person_50,1120,652,122,436
1571061974670.01,6,person_50,1130,687,136,467
1571061974742.0142,6,person_50,1160,615,137,423
1571061974813.0183,6,person_50,1190,625,141,422
1571061974885.0224,6,person_50,1215,622,138,433
1571061974956.0266,6,person_50,1232,635,136,437
1571061975028.0306,6,person_50,1260,672,137,455
1571061975099.0345,6,person_50,1287,675,147,445
1571061975170.0387,6,person_50,1300,665,151,445
1571061975242.0428,6,person_50,1315,630,128,420
1571061975313.0467,6,person_50,1347,620,143,438
1571061975385.0508,6,person_50,1370,635,143,436
1571061975456.055,6,person_50,1385,655,142,457
1571061975527.0593,6,person_50,1402,670,143,457
1571061975599.0634,6,person_50,1405,682,146,468
1571061975670.0673,6,person_50,1412,665,151,456
1571061975742.0714,6,person_50,1400,652,135,410
1571061975813.0755,6,person_50,1387,640,117,365
1571061975885.0796,6,person_50,1375,627,101,320
1571061975956.0838,6,person_50,1362,615,83,275
1571061976027.0877,6,person_50,1352,602,67,230
1571061976099.092,6,person_50,1357,615,71,228
1571061976170.096,6,person_50,1362,620,71,232
1571061976242.1,6,person_50,1367,615,70,236
1571061976313.1042,6,person_50,1372,600,73,227
1571061976385.1082,6,person_50,1372,602,73,232
1571061976456.1124,6,person_50,1380,607,77,235
1571061976527.1163,6,person_50,1387,600,83,225
1571061976599.1204,6,person_50,1385,605,78,226
1571061976670.1245,6,person_50,1375,615,76,226
1571061976742.1286,6,person_50,1357,615,82,231
1571061976813.1328,6,person_50,1337,610,80,228
1571061976885.1368,6,person_50,1332,600,87,227
1571061976956.1408,6,person_50,1325,602,87,237
1571061977027.145,6,person_50,1320,605,82,236
1571061977099.149,6,person_50,1322,605,82,240
1571061977170.1531,6,person_50,1335,612,86,243
1571061977242.1572,6,person_50,1337,615,86,243
1571061977313.1611,6,person_50,1332,612,88,242
1571061977385.1652,6,person_50,1332,607,88,235
1571061977456.1694,6,person_50,1330,595,87,236
1571061977527.1733,6,person_50,1327,600,86,243
1571061977599.1778,6,person_50,1330,607,80,238
1571061977670.1815,6,person_50,1327,612,80,238
1571061977742.1858,6,person_50,1325,610,78,240
1571061977813.19,6,person_50,1315,607,83,235
1571061977885.194,6,person_50,1300,607,85,241
1571061977956.1982,6,person_50,1285,605,95,238
1571061978027.2021,6,person_50,1275,602,95,242
1571061978099.2064,6,person_50,1262,605,90,240
1571061978170.2104,6,person_50,1257,607,92,242
1571061978242.2144,6,person_50,1252,607,88,237
1571061978313.2186,6,person_50,1247,620,87,246
1571061978384.2227,6,person_50,1247,615,90,240
1571061978456.2268,6,person_50,1227,605,91,246
1571061978527.2307,6,person_50,1220,612,90,241
1571061978599.2348,6,person_50,1210,602,91,238
1571061978670.239,6,person_50,1207,602,88,246
1571061978742.243,6,person_50,1205,607,85,243
1571061978813.247,6,person_50,1192,605,83,243
1571061978884.251,6,person_50,1190,605,82,246
1571061978956.2552,6,person_63,1397,642,140,456
1571061979027.2593,6,person_63,1395,650,145,455
1571061979099.2634,6,person_63,1385,665,136,455
1571061979170.2673,6,person_63,1377,672,138,462
1571061979242.2714,6,person_63,1390,650,142,466
1571061979313.2756,6,person_63,1392,612,133,446
1571061979384.2797,6,person_63,1390,635,135,460
1571061979456.2838,6,person_63,1410,620,152,453
1571061979527.2877,6,person_63,1395,642,146,450
1571061979599.2923,6,person_63,1405,652,141,456
1571061979670.296,6,person_63,1417,655,138,470
1571061979742.3003,6,person_63,1415,660,140,473
1571061979813.3044,6,person_63,1407,640,128,460
1571061979884.3086,6,person_63,1417,635,133,465
1571061979956.3127,6,person_63,1432,635,138,461
1571061980027.3166,6,person_63,1452,660,138,477
1571061980099.3207,6,person_63,1475,665,138,475
1571061980170.3248,6,person_63,1492,672,131,488
1571061980242.329,6,person_63,1507,640,136,466
1571061980313.333,6,person_63,1530,642,141,477
1571061980384.337,6,person_63,1535,647,145,472
1571061980456.341,6,person_63,1545,635,150,466
1571061980527.3452,6,person_63,1545,650,163,467
1571061980599.3493,6,person_63,1545,647,167,456
1571061980670.3534,6,person_63,1557,660,163,477
1571061980741.3573,6,person_63,1557,652,172,480
1571061980813.3614,6,person_63,1547,640,167,475
1571061980884.3656,6,person_63,1545,645,172,485
1571061980956.3696,6,person_63,1530,650,173,492
1571061981027.3738,6,person_63,1507,645,153,485
1571061981099.3779,6,person_63,1497,665,152,491
1571061981170.3818,6,person_63,1487,672,152,491
1571061981241.386,6,person_63,1482,672,165,487
1571061981313.39,6,person_63,1465,645,166,473
1571061981384.3942,6,person_63,1460,652,168,482
1571061981456.3982,6,person_63,1447,650,167,482
1571061981527.4022,6,person_63,1440,657,163,487
1571061981599.4065,6,person_63,1437,650,180,467
1571061981670.4104,6,person_63,1417,675,168,510
1571061981741.4145,6,person_63,1402,677,173,506
1571061981813.4189,6,person_63,1387,640,172,477
1571061981884.423,6,person_63,1390,635,183,490
1571061981956.427,6,person_63,1385,637,176,500
1571061982027.431,6,person_63,1380,660,173,496
1571061982099.435,6,person_63,1390,670,170,505
1571061982170.4392,6,person_63,1397,677,170,506
1571061982241.4434,6,person_63,1397,667,165,511
1571061982313.4475,6,person_63,1402,640,171,498
1571061982384.4514,6,person_63,1400,640,172,506
1571061982456.4555,6,person_63,1392,632,163,511
1571061982527.4596,6,person_63,1430,637,190,498
1571061982599.4637,6,person_63,1397,615,175,472
1571061982670.4676,6,person_63,1417,637,172,490
1571061982741.4718,6,person_63,1417,642,181,498
1571061982813.4758,6,person_63,1410,635,188,501
1571061982884.48,6,person_63,1400,645,166,523
1571061982956.484,6,person_63,1402,645,167,522
1571061983027.488,6,person_63,1405,647,170,526
1571061983098.4921,6,person_63,1390,652,168,517
1571061983170.4962,6,person_63,1385,657,163,507
1571061983241.5004,6,person_63,1387,655,163,518
1571061983313.5045,6,person_63,1382,647,166,516
1571061983384.5086,6,person_63,1380,647,166,525
1571061983456.5127,6,person_63,1370,635,167,517
1571061983527.5166,6,person_63,1377,637,177,506
1571061983598.5208,6,person_63,1357,637,163,505
1571061983670.5248,6,person_63,1345,635,160,501
1571061983741.529,6,person_63,1327,640,152,506
1571061983813.533,6,person_63,1307,620,151,503
1571061983884.537,6,person_63,1307,637,152,518
1571061983956.5413,6,person_63,1295,647,158,521
1571061984027.5455,6,person_63,1285,647,156,507
1571061984098.5496,6,person_63,1282,655,161,506
1571061984170.5537,6,person_63,1262,660,152,512
1571061984241.5576,6,person_63,1267,637,155,537
1571061984313.5617,6,person_63,1267,645,158,506
1571061984384.5658,6,person_63,1265,642,155,515
1571061984456.57,6,person_63,1267,637,160,497
1571061984527.574,6,person_63,1275,635,168,478
1571061984598.578,6,person_63,1245,645,150,495
1571061984670.582,6,person_63,1242,662,152,516
1571061984741.5862,6,person_63,1235,642,151,506
1571061984813.5903,6,person_63,1250,622,161,496
1571061984884.5944,6,person_63,1257,660,166,532
1571061984956.5985,6,person_63,1260,662,168,517
1571061985027.6024,6,person_63,1250,662,167,523
1571061985098.6066,6,person_63,1275,665,160,523
1571061985170.6107,6,person_63,1285,655,167,508
1571061985241.6148,6,person_63,1327,650,150,513
1571061985313.619,6,person_63,1357,627,168,501
1571061985384.623,6,person_63,1402,610,165,498
1571061985455.627,6,person_63,1435,615,177,492
1571061985527.631,6,person_63,1445,635,170,496
1571061985598.6352,6,person_63,1440,630,160,495
1571061985670.6393,6,person_63,1450,630,166,490
1571061985741.6434,6,person_63,1467,625,175,500
1571061985813.6475,6,person_63,1467,625,167,500
1571061985884.6514,6,person_63,1475,657,171,511
1571061985955.6556,6,person_63,1480,660,166,501
1571061986027.66,6,person_63,1480,670,160,491
1571061986098.6636,6,person_63,1500,682,178,487
1571061986170.668,6,person_63,1492,685,167,480
1571061986241.672,6,person_63,1490,660,162,496
1571061986313.676,6,person_63,1480,655,155,496
1571061986384.6803,6,person_63,1472,647,161,480
1571061986455.6842,6,person_63,1470,677,143,501
1571061986527.6883,6,person_63,1492,670,146,500
1571061986598.6924,6,person_63,1462,652,208,527
1571061986670.6965,6,person_63,1435,635,272,555
1571061986741.7006,6,person_63,1495,622,220,542
1571061986813.7047,6,person_63,1445,635,161,522
1571061986884.709,6,person_63,1402,642,148,483
1571061986955.7128,6,person_63,1395,665,142,483
1571061987027.7169,6,person_63,1387,680,147,476
1571061987098.721,6,person_63,1372,675,152,487
1571061987170.725,6,person_63,1377,660,148,453
1571061987241.7293,6,person_83,965,597,72,213
1571061987313.7333,6,person_83,950,590,70,213
1571061987384.7373,6,person_83,902,595,72,223
1571061987455.7414,6,person_83,880,602,92,222
1571061987527.7455,6,person_83,857,602,117,232
1571061987598.7496,6,person_83,867,605,121,236
1571061987670.7537,6,person_83,870,607,120,240
1571061987741.7576,6,person_83,852,607,100,251
1571061987813.7617,6,person_83,830,607,76,252
1571061987884.7659,6,person_83,817,615,92,257
1571061987955.77,6,person_83,795,620,108,266
1571061988027.774,6,person_83,790,620,132,273
1571061988098.778,6,person_83,795,625,150,282
1571061988170.782,6,person_83,807,630,147,286
1571061988241.7865,6,person_83,842,642,135,296
1571061988312.7906,6,person_83,812,632,97,310
1571061988384.7947,6,person_83,790,617,93,321
1571061988455.7986,6,person_83,800,615,81,273
1571061988527.8027,6,person_83,810,612,68,226
1571061988598.8069,6,person_83,820,610,56,178
1571061988670.811,6,person_83,830,607,43,131
1571061988741.815,6,person_83,842,607,32,83
1571061988812.819,6,person_83,837,622,30,68
1571061988884.8233,6,person_83,840,620,27,70
1571061988955.8272,6,person_83,845,617,25,72
1571061989027.8313,6,person_83,850,615,22,73
1571061989098.8355,6,person_83,835,620,23,77
1571061989170.8395,6,person_83,832,615,22,81
1571061989241.8437,6,person_83,787,620,30,86
1571061989312.8476,6,person_83,775,605,31,88
1571061989384.8517,6,person_83,767,600,30,88
1571061989455.8558,6,person_83,762,600,30,87
1571061989527.86,6,person_83,765,610,28,95
1571061989598.8638,6,person_83,765,610,27,96
1571061989670.8682,6,person_83,762,617,26,101
1571061989741.872,6,person_83,767,617,32,107
1571061989812.8762,6,person_83,772,617,40,113
1571061989884.8803,6,person_83,777,620,47,120
1571061989955.8842,6,person_83,752,617,52,122
1571061990027.8883,6,person_83,742,615,55,125
1571061990098.8925,6,person_83,735,617,57,126
1571061990170.8965,6,person_83,737,627,57,131
1571061990241.9007,6,person_83,712,627,56,133
1571061990312.9046,6,person_83,712,630,55,136
1571061990384.9092,6,person_83,717,615,56,141
1571061990455.913,6,person_83,720,607,61,145
1571061990527.9171,6,person_83,725,607,61,147
1571061990598.9213,6,person_83,737,602,60,150
1571061990669.9255,6,person_83,745,600,60,147
1571061990741.9295,6,person_83,757,602,55,156
1571061990812.9334,6,person_83,742,592,58,157
1571061990884.9378,6,person_83,720,595,75,167
1571061990955.9417,6,person_83,722,590,83,168
1571061991027.9458,6,person_83,730,587,82,175
1571061991098.95,6,person_83,732,575,77,188
1571061991169.9538,6,person_83,725,575,73,188
1571061991241.958,6,person_83,730,577,73,217
1571061991312.962,6,person_83,697,570,80,217
1571061991384.9661,6,person_83,685,565,82,211
1571061991455.9703,6,person_83,705,540,110,270
1571061991527.9744,6,person_83,642,550,75,232
1571061991598.9783,6,person_83,605,540,75,237
1571061991669.9824,6,person_83,607,547,98,277
1571061991741.9865,6,person_83,612,555,122,317
1571061991812.9907,6,person_83,617,562,145,356
1571061991884.9947,6,person_84,780,552,27,82
1571061991955.9987,6,person_84,787,565,26,75
1571061992028.0027,6,person_84,800,557,30,78
1571061992099.007,6,person_84,802,560,31,81
1571061992170.011,6,person_84,805,562,30,83
1571061992242.0151,6,person_84,812,557,30,82
1571061992313.019,6,person_84,812,550,30,83
1571061992385.0236,6,person_84,815,537,30,90
1571061992456.0275,6,person_84,820,535,32,92
1571061992528.0316,6,person_84,820,530,35,92
1571061992599.0357,6,person_84,812,532,30,88
1571061992670.04,6,person_84,795,557,30,92
1571061992742.044,6,person_84,787,552,31,95
1571061992813.048,6,person_84,777,545,35,100
1571061992885.052,6,person_84,762,552,38,105
1571061992956.056,6,person_84,752,550,40,103
1571061993027.0603,6,person_84,732,550,40,106
1571061993099.0644,6,person_84,730,552,40,106
1571061993170.0683,6,person_84,727,540,40,111
1571061993242.0723,6,person_84,712,547,38,112
1571061993313.0765,6,person_84,700,547,40,113
1571061993385.0806,6,person_84,685,517,45,117
1571061993456.0845,6,person_84,685,477,43,117
1571061993527.0886,6,person_84,655,547,42,120
1571061993599.0927,6,person_84,640,580,46,123
1571061993670.0969,6,person_84,630,575,46,126
1571061993742.101,6,person_84,625,590,51,137
1571061993813.1049,6,person_84,610,620,52,133
1571061993885.1092,6,person_84,620,655,53,138
1571061993956.113,6,person_84,610,645,57,142
1571061994027.1173,6,person_84,600,630,53,148
1571061994099.1213,6,person_84,560,635,57,152
1571061994170.1255,6,person_84,537,640,58,157
1571061994242.1296,6,person_84,525,632,61,161
1571061994313.1335,6,person_84,517,642,58,175
1571061994385.138,6,person_84,510,647,61,175
1571061994456.1417,6,person_84,490,637,63,182
1571061994527.146,6,person_94,310,622,31,71
1571061994599.1502,6,person_94,282,625,35,73
1571061994670.154,6,person_94,255,630,37,75
1571061994742.1582,6,person_94,257,627,45,108
1571061994813.1623,6,person_94,260,627,53,141
1571061994885.1664,6,person_94,265,627,60,173
1571061994956.1706,6,person_94,267,627,68,206
1571061995027.1745,6,person_94,272,627,77,238
1571061995099.1786,6,person_94,275,627,83,271
1571061995170.1827,6,person_94,280,627,92,303
1571061995242.1868,6,person_94,282,627,98,336
1571061995313.191,6,person_94,287,627,107,368
1571061995385.195,6,person_94,290,627,116,401
1571061995456.199,6,person_94,295,627,122,433
1571061995527.203,6,person_94,297,627,131,466
1571061995599.2072,6,person_94,302,630,138,500
1571061995670.2113,6,person_94,300,627,137,487
1571061995742.2154,6,person_94,297,627,135,475
1571061995813.2193,6,person_94,295,627,132,462
1571061995884.2235,6,person_94,292,627,130,450
1571061995956.2275,6,person_94,290,627,128,437
1571061996027.2317,6,person_94,287,625,127,423
1571061996099.2358,6,person_94,285,625,125,411
1571061996170.24,6,person_94,282,625,122,398
1571061996242.244,6,person_94,280,625,120,386
1571061996313.248,6,person_94,277,625,118,373
1571061996384.252,6,person_94,292,625,132,361
1571061996456.2562,6,person_94,292,640,133,357
1571061996527.2603,6,person_94,292,627,128,360
1571061996599.2646,6,person_94,312,630,140,373
1571061996670.2683,6,person_94,330,632,155,387
1571061996742.2726,6,person_94,362,645,157,393
1571061996813.2768,6,person_94,380,637,160,387
1571061996884.2807,6,person_94,392,647,180,382
1571061996956.285,6,person_94,407,660,201,388
1571061997027.289,6,person_94,437,667,192,411
1571061997099.293,6,person_94,502,640,166,386
1571061997170.2971,6,person_94,530,642,148,388
1571061997242.3012,6,person_94,575,635,155,381
1571061997313.3051,6,person_94,600,662,188,380
1571061997384.3093,6,person_94,630,662,190,386
1571061997456.3134,6,person_94,635,660,207,396
1571061997527.3175,6,person_94,677,632,183,388
1571061997599.3216,6,person_94,650,625,160,370
1571061997670.3258,6,person_94,622,615,135,351
1571061997742.3298,6,person_94,595,607,110,331
1571061997813.3337,6,person_94,590,617,128,340
1571061997884.338,6,person_94,587,625,148,348
1571061997956.342,6,person_94,585,635,168,357
1571061998027.3461,6,person_94,612,630,133,353
1571061998099.3502,6,person_94,690,630,107,362
1571061998170.3541,6,person_94,717,625,121,353
1571061998241.3583,6,person_94,745,637,143,360
1571061998313.3624,6,person_94,752,647,162,362
1571061998384.3665,6,person_94,767,650,163,367
1571061998456.3706,6,person_94,782,612,147,341
1571061998527.3745,6,person_94,835,605,155,333
1571061998599.3786,6,person_94,865,615,128,348
1571061998670.3827,6,person_94,897,620,107,340
1571061998741.387,6,person_94,897,612,122,365
1571061998813.3912,6,person_94,897,605,138,390
1571061998884.3951,6,person_94,900,600,155,415
1571061998956.3992,6,person_94,900,592,170,440
1571061999027.4034,6,person_94,900,585,186,463
